comment_score,created_utc,labeled_submission,Sentiment
1,09/12/2024 03:24,IMX,Negative
5,08/12/2024 20:34,ETH,Negative
2,09/12/2024 07:12,ETH,Positive
3,08/12/2024 20:55,ETH,Positive
1,08/12/2024 20:12,ETH,Negative
1,08/12/2024 20:20,ETH,Negative
1,08/12/2024 20:26,ETH,Negative
0,08/12/2024 20:22,ETH,Negative
0,09/12/2024 00:16,ETH,Negative
-1,08/12/2024 20:40,ETH,Negative
0,09/12/2024 06:51,ETH,Negative
2,08/12/2024 20:20,ETH,Negative
1,08/12/2024 20:26,ETH,Negative
9,08/12/2024 19:55,BTC,Positive
3,08/12/2024 20:28,BTC,Positive
6,08/12/2024 20:01,BTC,Negative
2,08/12/2024 20:45,BTC,Positive
2,08/12/2024 20:56,BTC,Negative
2,08/12/2024 21:54,BTC,Negative
4,08/12/2024 20:15,BTC,Negative
2,08/12/2024 19:53,BTC,Negative
1,08/12/2024 19:50,BTC,Negative
1,08/12/2024 20:09,BTC,Negative
1,08/12/2024 20:44,BTC,Negative
1,08/12/2024 20:53,BTC,Negative
1,08/12/2024 23:17,BTC,Positive
0,09/12/2024 03:07,BTC,Negative
-4,08/12/2024 20:32,BTC,Positive
1,08/12/2024 21:25,BTC,Positive
1,08/12/2024 20:36,BTC,Negative
0,08/12/2024 20:32,BTC,Negative
1,08/12/2024 21:25,BTC,Negative
1,08/12/2024 21:23,BTC,Positive
-1,08/12/2024 20:33,BTC,Positive
2,08/12/2024 19:56,BTC,Negative
2,08/12/2024 22:12,BTC,Negative
1,08/12/2024 20:02,BTC,Negative
0,08/12/2024 19:56,BTC,Negative
1,08/12/2024 19:54,BTC,Positive
1,08/12/2024 20:09,BTC,Negative
1,08/12/2024 20:44,BTC,Negative
0,08/12/2024 21:24,BTC,Negative
1,08/12/2024 23:19,BTC,Negative
1,09/12/2024 08:53,BTC,Negative
0,08/12/2024 20:43,BTC,Positive
1,08/12/2024 21:05,BTC,Negative
2,08/12/2024 20:34,BTC,Negative
1,08/12/2024 21:59,BTC,Negative
1,08/12/2024 21:26,BTC,Positive
1,08/12/2024 21:08,BTC,Negative
1,08/12/2024 21:41,BTC,Negative
1,08/12/2024 20:35,BTC,Positive
0,08/12/2024 22:02,BTC,Positive
1,08/12/2024 21:27,BTC,Negative
1,08/12/2024 22:03,BTC,Negative
1,08/12/2024 21:40,BTC,Negative
1,08/12/2024 21:53,BTC,Negative
1,08/12/2024 22:07,BTC,Positive
1,08/12/2024 22:01,BTC,Negative
1,08/12/2024 22:09,BTC,Negative
1,08/12/2024 22:05,BTC,Negative
1,08/12/2024 22:31,BTC,Negative
1,08/12/2024 22:08,BTC,Negative
23,08/12/2024 19:27,BTC,Negative
6,08/12/2024 22:54,BTC,Positive
3,08/12/2024 20:37,BTC,Negative
7,08/12/2024 19:48,BTC,Positive
2,08/12/2024 19:43,BTC,Positive
2,08/12/2024 19:48,BTC,Positive
2,08/12/2024 20:40,BTC,Positive
2,08/12/2024 21:53,BTC,Positive
1,08/12/2024 21:07,BTC,Negative
1,08/12/2024 22:00,BTC,Positive
1,09/12/2024 03:09,BTC,Negative
1,08/12/2024 23:12,BTC,Negative
0,08/12/2024 21:06,BTC,Negative
3,08/12/2024 21:52,BTC,Positive
2,08/12/2024 20:39,BTC,Negative
2,09/12/2024 00:50,BTC,Negative
1,09/12/2024 02:37,BTC,Positive
1,08/12/2024 19:40,BTC,Positive
1,09/12/2024 00:19,BTC,Negative
2,09/12/2024 01:51,BTC,Negative
1,08/12/2024 20:32,BTC,Negative
1,08/12/2024 21:07,BTC,Negative
1,08/12/2024 21:03,BTC,Negative
4,09/12/2024 00:37,BTC,Negative
1,09/12/2024 01:58,BTC,Negative
2,09/12/2024 03:22,BTC,Negative
0,09/12/2024 02:15,BTC,Negative
1,09/12/2024 02:04,BTC,Negative
3,09/12/2024 04:21,BTC,Positive
1,09/12/2024 02:17,BTC,Positive
1,09/12/2024 02:21,BTC,Negative
1,09/12/2024 02:25,BTC,Negative
1,09/12/2024 02:35,BTC,Negative
1,09/12/2024 02:41,BTC,Negative
1,09/12/2024 02:53,BTC,Negative
129,08/12/2024 19:13,BTC,Positive
106,08/12/2024 19:09,BTC,Positive
8,08/12/2024 20:28,BTC,Positive
18,08/12/2024 19:45,BTC,Positive
9,08/12/2024 19:44,BTC,Negative
43,08/12/2024 19:21,BTC,Positive
15,08/12/2024 19:20,BTC,Negative
3,08/12/2024 19:06,BTC,Negative
6,08/12/2024 20:22,BTC,Negative
5,08/12/2024 22:56,BTC,Negative
8,08/12/2024 19:13,BTC,Negative
3,08/12/2024 19:07,BTC,Positive
2,08/12/2024 22:05,BTC,Negative
1,08/12/2024 20:32,BTC,Negative
1,08/12/2024 20:56,BTC,Negative
1,09/12/2024 00:22,BTC,Negative
1,09/12/2024 01:11,BTC,Negative
1,09/12/2024 03:57,BTC,Positive
1,09/12/2024 05:19,BTC,Positive
1,08/12/2024 19:10,BTC,Negative
1,08/12/2024 20:05,BTC,Negative
1,08/12/2024 20:52,BTC,Negative
0,08/12/2024 19:12,BTC,Negative
0,08/12/2024 19:45,BTC,Negative
0,08/12/2024 20:31,BTC,Positive
0,08/12/2024 22:48,BTC,Positive
0,08/12/2024 23:27,BTC,Negative
27,08/12/2024 19:55,BTC,Positive
12,08/12/2024 20:13,BTC,Positive
4,08/12/2024 22:26,BTC,Positive
1,09/12/2024 02:02,BTC,Negative
38,08/12/2024 20:04,BTC,Positive
2,08/12/2024 22:42,BTC,Positive
1,09/12/2024 05:26,BTC,Negative
1,08/12/2024 23:54,BTC,Positive
3,09/12/2024 06:24,BTC,Positive
5,08/12/2024 20:25,BTC,Positive
1,09/12/2024 07:53,BTC,Positive
1,09/12/2024 09:07,BTC,Negative
0,08/12/2024 21:22,BTC,Positive
8,08/12/2024 19:40,BTC,Negative
2,08/12/2024 22:43,BTC,Negative
2,09/12/2024 02:10,BTC,Negative
1,09/12/2024 01:25,BTC,Negative
1,08/12/2024 21:57,BTC,Negative
2,09/12/2024 04:54,BTC,Negative
1,09/12/2024 04:15,BTC,Positive
1,08/12/2024 23:55,BTC,Positive
1,09/12/2024 06:23,BTC,Positive
1,09/12/2024 09:10,BTC,Negative
18,08/12/2024 19:16,BTC,Negative
2,09/12/2024 02:34,BTC,Negative
1,08/12/2024 20:32,BTC,Negative
1,08/12/2024 20:56,BTC,Negative
2,09/12/2024 04:04,BTC,Negative
5,08/12/2024 21:38,BTC,Positive
10,08/12/2024 20:40,BTC,Negative
5,08/12/2024 20:14,BTC,Positive
1,08/12/2024 20:28,BTC,Positive
0,08/12/2024 23:54,BTC,Negative
2,09/12/2024 00:05,BTC,Negative
6,08/12/2024 19:42,BTC,Negative
1,09/12/2024 07:53,BTC,Positive
1,09/12/2024 07:52,BTC,Positive
0,08/12/2024 22:13,BTC,Positive
1,09/12/2024 09:10,BTC,Positive
0,09/12/2024 04:16,BTC,Positive
1,09/12/2024 07:23,BTC,Negative
3,08/12/2024 23:17,BTC,Negative
5,08/12/2024 19:29,BTC,Negative
0,09/12/2024 00:17,BTC,Positive
2,09/12/2024 04:13,BTC,Positive
0,09/12/2024 04:15,BTC,Negative
2,09/12/2024 00:10,BTC,Negative
0,08/12/2024 22:18,BTC,Negative
7,08/12/2024 19:30,BTC,Positive
2,09/12/2024 05:23,BTC,Negative
6,09/12/2024 00:13,BTC,Positive
4,08/12/2024 20:06,BTC,Negative
2,08/12/2024 23:18,BTC,Negative
2,09/12/2024 05:28,BTC,Negative
2,09/12/2024 00:32,BTC,Positive
1,09/12/2024 00:17,BTC,Positive
4,08/12/2024 20:08,BTC,Positive
2,08/12/2024 23:31,BTC,Negative
3,09/12/2024 00:33,BTC,Negative
1,09/12/2024 07:26,BTC,Negative
238,08/12/2024 19:11,BTC,Negative
319,08/12/2024 18:59,BTC,Negative
50,08/12/2024 18:52,BTC,Negative
52,08/12/2024 18:57,BTC,Negative
15,08/12/2024 18:50,BTC,Negative
40,08/12/2024 18:49,BTC,Positive
4,08/12/2024 19:52,BTC,Positive
5,08/12/2024 18:57,BTC,Positive
6,08/12/2024 19:12,BTC,Negative
7,08/12/2024 20:49,BTC,Negative
9,08/12/2024 18:58,BTC,Positive
3,08/12/2024 19:03,BTC,Negative
3,09/12/2024 00:32,BTC,Negative
2,08/12/2024 19:29,BTC,Positive
2,09/12/2024 05:12,BTC,Negative
3,08/12/2024 18:59,BTC,Negative
2,08/12/2024 18:52,BTC,Negative
2,08/12/2024 19:38,BTC,Negative
2,08/12/2024 20:30,BTC,Negative
1,08/12/2024 19:02,BTC,Negative
1,08/12/2024 19:17,BTC,Negative
1,08/12/2024 19:21,BTC,Negative
1,08/12/2024 19:26,BTC,Positive
1,08/12/2024 19:29,BTC,Negative
1,08/12/2024 19:32,BTC,Negative
1,08/12/2024 19:36,BTC,Negative
1,08/12/2024 19:36,BTC,Negative
1,08/12/2024 19:47,BTC,Negative
1,08/12/2024 19:48,BTC,Negative
1,08/12/2024 19:49,BTC,Negative
1,08/12/2024 19:53,BTC,Negative
1,08/12/2024 20:11,BTC,Negative
1,08/12/2024 20:13,BTC,Negative
1,08/12/2024 20:34,BTC,Negative
1,08/12/2024 20:40,BTC,Negative
1,08/12/2024 20:48,BTC,Negative
1,08/12/2024 21:20,BTC,Negative
1,08/12/2024 21:25,BTC,Negative
1,08/12/2024 21:36,BTC,Negative
1,08/12/2024 21:45,BTC,Negative
1,08/12/2024 21:57,BTC,Negative
1,08/12/2024 22:38,BTC,Negative
1,08/12/2024 23:01,BTC,Negative
1,08/12/2024 23:18,BTC,Negative
1,09/12/2024 00:03,BTC,Positive
1,09/12/2024 00:19,BTC,Negative
1,09/12/2024 00:40,BTC,Negative
1,09/12/2024 03:28,BTC,Negative
1,09/12/2024 04:11,BTC,Positive
1,09/12/2024 05:45,BTC,Positive
1,09/12/2024 09:23,BTC,Positive
0,08/12/2024 19:09,BTC,Positive
0,08/12/2024 19:09,BTC,Negative
0,08/12/2024 19:12,BTC,Negative
-1,08/12/2024 18:57,BTC,Negative
0,08/12/2024 19:09,BTC,Negative
0,08/12/2024 19:16,BTC,Positive
0,08/12/2024 19:36,BTC,Negative
0,08/12/2024 20:00,BTC,Negative
-2,08/12/2024 18:50,BTC,Negative
35,08/12/2024 19:48,BTC,Positive
16,08/12/2024 20:45,BTC,Positive
1,08/12/2024 20:46,BTC,Negative
1,08/12/2024 23:27,BTC,Negative
24,08/12/2024 19:31,BTC,Positive
10,08/12/2024 19:12,BTC,Negative
3,08/12/2024 20:32,BTC,Positive
3,08/12/2024 19:01,BTC,Positive
12,08/12/2024 19:07,BTC,Positive
3,08/12/2024 19:22,BTC,Negative
2,08/12/2024 20:47,BTC,Positive
2,08/12/2024 21:27,BTC,Negative
0,08/12/2024 19:55,BTC,Negative
9,08/12/2024 19:40,BTC,Negative
1,09/12/2024 06:01,BTC,Negative
12,08/12/2024 18:52,BTC,Positive
1,08/12/2024 20:48,BTC,Negative
1,08/12/2024 18:53,BTC,Positive
1,08/12/2024 19:06,BTC,Positive
1,08/12/2024 19:14,BTC,Negative
1,08/12/2024 23:49,BTC,Negative
2,08/12/2024 19:56,BTC,Negative
1,08/12/2024 19:05,BTC,Positive
1,08/12/2024 19:48,BTC,Negative
1,08/12/2024 19:53,BTC,Negative
1,08/12/2024 20:13,BTC,Negative
1,08/12/2024 20:48,BTC,Negative
1,08/12/2024 21:25,BTC,Negative
1,09/12/2024 07:46,BTC,Negative
1,08/12/2024 23:18,BTC,Negative
1,09/12/2024 01:07,BTC,Negative
1,09/12/2024 07:50,BTC,Positive
1,09/12/2024 07:54,BTC,Positive
-1,08/12/2024 19:15,BTC,Positive
1,08/12/2024 19:59,BTC,Negative
1,08/12/2024 19:10,BTC,Positive
3,08/12/2024 21:52,BTC,Negative
1,09/12/2024 06:10,BTC,Positive
1,09/12/2024 06:24,BTC,Positive
10,08/12/2024 19:22,BTC,Negative
2,08/12/2024 19:04,BTC,Negative
1,09/12/2024 07:27,BTC,Negative
0,08/12/2024 23:44,BTC,Positive
-2,08/12/2024 19:49,BTC,Negative
3,08/12/2024 19:24,BTC,Positive
0,08/12/2024 20:41,BTC,Negative
1,08/12/2024 21:54,BTC,Negative
0,08/12/2024 19:15,BTC,Negative
1,09/12/2024 00:05,BTC,Negative
1,09/12/2024 07:57,BTC,Positive
2,08/12/2024 20:46,BTC,Negative
6,08/12/2024 19:27,BTC,Negative
12,08/12/2024 19:53,BTC,Negative
1,08/12/2024 21:30,BTC,Positive
1,09/12/2024 03:32,BTC,Negative
4,08/12/2024 19:21,BTC,Negative
5,08/12/2024 18:40,BTC,Negative
1,08/12/2024 18:44,BTC,Positive
1,08/12/2024 19:12,BTC,Positive
1,08/12/2024 19:29,BTC,Positive
1,08/12/2024 20:16,BTC,Negative
1,08/12/2024 21:32,BTC,Negative
1,08/12/2024 21:58,BTC,Negative
1,09/12/2024 04:54,BTC,Positive
0,08/12/2024 19:10,BTC,Positive
1,08/12/2024 21:32,BTC,Negative
1,08/12/2024 23:07,BTC,Positive
2,08/12/2024 20:24,BTC,Negative
-2,08/12/2024 20:41,BTC,Negative
1,08/12/2024 20:45,BTC,Negative
0,08/12/2024 20:48,BTC,Positive
90,08/12/2024 18:51,PEPE,Positive
30,09/12/2024 01:47,PEPE,Positive
13,08/12/2024 21:07,PEPE,Positive
42,08/12/2024 19:42,PEPE,Negative
17,08/12/2024 21:25,PEPE,Negative
16,08/12/2024 19:01,PEPE,Negative
14,08/12/2024 22:59,PEPE,Negative
17,08/12/2024 19:03,PEPE,Negative
10,08/12/2024 21:22,PEPE,Positive
3,08/12/2024 19:28,PEPE,Negative
3,08/12/2024 20:35,PEPE,Positive
5,08/12/2024 18:59,PEPE,Negative
12,08/12/2024 19:14,PEPE,Negative
4,08/12/2024 23:08,PEPE,Positive
2,09/12/2024 01:49,PEPE,Positive
2,09/12/2024 05:50,PEPE,Positive
3,08/12/2024 19:35,PEPE,Negative
4,08/12/2024 20:35,PEPE,Positive
3,08/12/2024 21:46,PEPE,Negative
3,08/12/2024 22:40,PEPE,Negative
2,08/12/2024 19:14,PEPE,Positive
1,08/12/2024 19:51,PEPE,Negative
1,09/12/2024 05:32,PEPE,Positive
1,09/12/2024 06:15,PEPE,Negative
0,09/12/2024 00:04,PEPE,Negative
-2,09/12/2024 00:14,PEPE,Negative
-1,09/12/2024 02:13,PEPE,Negative
11,08/12/2024 23:06,PEPE,Negative
-1,09/12/2024 05:10,PEPE,Negative
9,08/12/2024 23:06,PEPE,Negative
9,08/12/2024 22:45,PEPE,Positive
18,08/12/2024 19:34,PEPE,Negative
3,09/12/2024 04:36,PEPE,Negative
3,08/12/2024 21:06,PEPE,Negative
7,08/12/2024 22:46,PEPE,Positive
1,08/12/2024 19:51,PEPE,Negative
3,09/12/2024 02:37,PEPE,Positive
4,09/12/2024 06:50,PEPE,Negative
1,09/12/2024 05:55,PEPE,Negative
6,08/12/2024 23:49,PEPE,Negative
8,08/12/2024 22:48,PEPE,Positive
-8,08/12/2024 19:49,PEPE,Negative
3,08/12/2024 21:32,PEPE,Negative
-1,09/12/2024 07:57,PEPE,Positive
-1,09/12/2024 04:19,PEPE,Negative
-1,08/12/2024 20:15,PEPE,Negative
1,08/12/2024 21:34,PEPE,Negative
2,08/12/2024 20:25,PEPE,Negative
3,08/12/2024 20:26,PEPE,Positive
4,08/12/2024 20:29,PEPE,Negative
78,08/12/2024 18:20,ADA,Negative
32,08/12/2024 19:15,ADA,Positive
9,08/12/2024 20:51,ADA,Negative
18,08/12/2024 18:27,ADA,Negative
7,08/12/2024 20:54,ADA,Positive
26,08/12/2024 18:30,ADA,Negative
21,08/12/2024 18:40,ADA,Negative
10,08/12/2024 19:14,ADA,Negative
12,08/12/2024 18:26,ADA,Positive
12,08/12/2024 18:34,ADA,Positive
7,08/12/2024 18:36,ADA,Positive
7,08/12/2024 18:29,ADA,Negative
1,08/12/2024 20:19,ADA,Positive
1,08/12/2024 20:46,ADA,Negative
1,08/12/2024 19:02,ADA,Negative
0,08/12/2024 18:20,ADA,Negative
-6,08/12/2024 20:20,ADA,Negative
9,08/12/2024 20:11,ADA,Positive
4,08/12/2024 22:44,ADA,Positive
6,08/12/2024 20:42,ADA,Positive
13,08/12/2024 22:44,ADA,Negative
2,09/12/2024 00:43,ADA,Negative
1,09/12/2024 04:24,ADA,Negative
8,08/12/2024 20:55,ADA,Negative
6,08/12/2024 20:02,ADA,Positive
6,08/12/2024 18:51,ADA,Negative
1,08/12/2024 20:46,ADA,Negative
10,08/12/2024 19:20,ADA,Negative
6,08/12/2024 20:57,ADA,Negative
3,08/12/2024 21:44,ADA,Negative
2,08/12/2024 23:23,ADA,Negative
-5,08/12/2024 22:44,ADA,Positive
2,09/12/2024 04:13,ADA,Positive
302,08/12/2024 18:02,BTC,Negative
49,08/12/2024 18:27,BTC,Positive
59,08/12/2024 17:58,BTC,Positive
39,08/12/2024 18:19,BTC,Negative
91,08/12/2024 18:23,BTC,Positive
86,08/12/2024 17:56,BTC,Negative
14,08/12/2024 18:25,BTC,Negative
9,08/12/2024 18:03,BTC,Positive
10,08/12/2024 17:59,BTC,Negative
3,08/12/2024 19:02,BTC,Negative
3,08/12/2024 21:08,BTC,Negative
21,08/12/2024 17:45,BTC,Negative
11,08/12/2024 17:54,BTC,Positive
13,08/12/2024 17:53,BTC,Negative
4,08/12/2024 18:15,BTC,Negative
4,08/12/2024 18:36,BTC,Positive
6,08/12/2024 17:45,BTC,Negative
10,08/12/2024 17:43,BTC,Negative
4,08/12/2024 17:58,BTC,Negative
4,08/12/2024 18:12,BTC,Negative
4,08/12/2024 17:53,BTC,Positive
3,08/12/2024 19:04,BTC,Negative
3,08/12/2024 17:53,BTC,Negative
2,08/12/2024 17:58,BTC,Positive
2,08/12/2024 17:53,BTC,Negative
2,08/12/2024 18:00,BTC,Negative
2,08/12/2024 19:12,BTC,Negative
1,08/12/2024 18:13,BTC,Negative
1,08/12/2024 17:50,BTC,Negative
1,08/12/2024 18:19,BTC,Negative
1,08/12/2024 18:22,BTC,Negative
1,08/12/2024 18:26,BTC,Negative
1,08/12/2024 18:27,BTC,Negative
1,08/12/2024 18:30,BTC,Negative
1,08/12/2024 18:31,BTC,Negative
1,08/12/2024 18:33,BTC,Negative
1,08/12/2024 18:39,BTC,Negative
1,08/12/2024 18:39,BTC,Positive
1,08/12/2024 18:48,BTC,Negative
1,08/12/2024 18:58,BTC,Negative
1,08/12/2024 19:02,BTC,Negative
1,08/12/2024 19:04,BTC,Positive
1,08/12/2024 19:05,BTC,Negative
1,08/12/2024 19:05,BTC,Negative
1,08/12/2024 19:09,BTC,Negative
1,08/12/2024 19:11,BTC,Negative
1,08/12/2024 19:15,BTC,Negative
1,08/12/2024 19:17,BTC,Negative
1,08/12/2024 19:18,BTC,Positive
1,08/12/2024 19:20,BTC,Positive
1,08/12/2024 19:21,BTC,Negative
1,08/12/2024 19:25,BTC,Negative
1,08/12/2024 19:27,BTC,Positive
1,08/12/2024 19:29,BTC,Negative
1,08/12/2024 19:31,BTC,Positive
1,08/12/2024 19:40,BTC,Positive
1,08/12/2024 19:47,BTC,Negative
1,08/12/2024 19:49,BTC,Negative
1,08/12/2024 19:52,BTC,Positive
1,08/12/2024 19:54,BTC,Negative
1,08/12/2024 20:01,BTC,Negative
1,08/12/2024 20:03,BTC,Positive
1,08/12/2024 20:06,BTC,Negative
1,08/12/2024 20:10,BTC,Negative
1,08/12/2024 20:13,BTC,Positive
1,08/12/2024 20:13,BTC,Negative
1,08/12/2024 20:14,BTC,Negative
1,08/12/2024 20:15,BTC,Negative
1,08/12/2024 20:18,BTC,Negative
1,08/12/2024 20:22,BTC,Negative
1,08/12/2024 20:23,BTC,Negative
1,08/12/2024 20:49,BTC,Negative
1,08/12/2024 20:52,BTC,Positive
1,08/12/2024 21:24,BTC,Negative
1,09/12/2024 00:02,BTC,Negative
1,09/12/2024 00:18,BTC,Positive
1,09/12/2024 00:21,BTC,Negative
1,09/12/2024 00:24,BTC,Negative
1,09/12/2024 00:38,BTC,Negative
1,09/12/2024 01:18,BTC,Negative
1,09/12/2024 01:22,BTC,Negative
1,09/12/2024 02:37,BTC,Negative
1,09/12/2024 02:48,BTC,Negative
1,09/12/2024 02:48,BTC,Negative
1,09/12/2024 03:17,BTC,Positive
1,09/12/2024 04:34,BTC,Positive
1,09/12/2024 05:11,BTC,Negative
1,09/12/2024 05:48,BTC,Positive
1,09/12/2024 07:03,BTC,Negative
1,09/12/2024 07:38,BTC,Negative
1,09/12/2024 08:13,BTC,Negative
1,09/12/2024 08:52,BTC,Negative
1,09/12/2024 08:53,BTC,Negative
0,08/12/2024 17:57,BTC,Negative
1,08/12/2024 17:47,BTC,Negative
1,08/12/2024 17:50,BTC,Negative
1,08/12/2024 18:10,BTC,Negative
1,08/12/2024 19:08,BTC,Negative
0,08/12/2024 18:03,BTC,Negative
1,08/12/2024 18:21,BTC,Negative
1,08/12/2024 20:59,BTC,Negative
1,08/12/2024 22:39,BTC,Negative
1,08/12/2024 22:56,BTC,Negative
0,08/12/2024 17:58,BTC,Negative
0,08/12/2024 17:48,BTC,Negative
0,08/12/2024 18:32,BTC,Negative
-5,08/12/2024 18:15,BTC,Negative
-1,08/12/2024 17:50,BTC,Negative
-1,08/12/2024 17:53,BTC,Negative
0,08/12/2024 17:52,BTC,Positive
0,08/12/2024 18:43,BTC,Negative
0,08/12/2024 19:00,BTC,Negative
0,08/12/2024 21:34,BTC,Negative
0,08/12/2024 21:34,BTC,Negative
0,08/12/2024 21:37,BTC,Negative
0,08/12/2024 21:54,BTC,Negative
0,08/12/2024 22:43,BTC,Negative
0,08/12/2024 22:47,BTC,Negative
0,08/12/2024 22:50,BTC,Negative
0,08/12/2024 22:52,BTC,Positive
0,08/12/2024 22:54,BTC,Negative
0,08/12/2024 23:07,BTC,Negative
0,08/12/2024 23:15,BTC,Negative
0,08/12/2024 23:16,BTC,Negative
0,08/12/2024 23:34,BTC,Negative
0,08/12/2024 23:39,BTC,Negative
-1,08/12/2024 18:09,BTC,Negative
-1,08/12/2024 18:12,BTC,Negative
-2,08/12/2024 18:06,BTC,Negative
49,08/12/2024 18:07,BTC,Negative
58,08/12/2024 18:10,BTC,Positive
7,08/12/2024 18:27,BTC,Positive
7,08/12/2024 18:28,BTC,Negative
2,08/12/2024 18:55,BTC,Negative
1,08/12/2024 18:59,BTC,Negative
1,08/12/2024 20:36,BTC,Negative
1,08/12/2024 21:30,BTC,Negative
1,08/12/2024 23:00,BTC,Negative
1,09/12/2024 00:31,BTC,Positive
1,09/12/2024 00:34,BTC,Negative
1,09/12/2024 00:48,BTC,Positive
1,09/12/2024 01:34,BTC,Negative
1,09/12/2024 04:23,BTC,Positive
1,09/12/2024 07:14,BTC,Positive
1,09/12/2024 08:49,BTC,Negative
1,08/12/2024 19:07,BTC,Negative
1,08/12/2024 21:24,BTC,Positive
-9,08/12/2024 18:10,BTC,Positive
0,08/12/2024 20:15,BTC,Negative
-5,08/12/2024 18:28,BTC,Negative
4,09/12/2024 02:12,BTC,Negative
4,08/12/2024 18:39,BTC,Negative
0,08/12/2024 21:55,BTC,Negative
23,08/12/2024 19:08,BTC,Negative
22,08/12/2024 18:33,BTC,Positive
11,08/12/2024 19:37,BTC,Positive
3,08/12/2024 20:14,BTC,Negative
14,08/12/2024 18:34,BTC,Negative
2,08/12/2024 18:58,BTC,Positive
2,08/12/2024 20:00,BTC,Negative
1,08/12/2024 23:50,BTC,Negative
1,08/12/2024 19:48,BTC,Positive
1,08/12/2024 22:00,BTC,Positive
1,08/12/2024 22:45,BTC,Negative
-6,08/12/2024 19:36,BTC,Negative
40,08/12/2024 18:05,BTC,Negative
25,08/12/2024 18:01,BTC,Negative
5,08/12/2024 18:03,BTC,Negative
2,08/12/2024 19:16,BTC,Negative
1,08/12/2024 20:15,BTC,Negative
1,08/12/2024 20:42,BTC,Negative
0,08/12/2024 18:14,BTC,Negative
2,08/12/2024 19:04,BTC,Negative
3,08/12/2024 18:05,BTC,Negative
1,08/12/2024 20:11,BTC,Negative
1,08/12/2024 18:29,BTC,Negative
1,08/12/2024 21:18,BTC,Negative
10,08/12/2024 17:44,BTC,Negative
2,08/12/2024 18:08,BTC,Positive
3,08/12/2024 18:50,BTC,Negative
1,08/12/2024 18:26,BTC,Negative
1,09/12/2024 02:26,BTC,Negative
3,08/12/2024 17:57,BTC,Negative
2,08/12/2024 23:19,BTC,Positive
2,08/12/2024 20:31,BTC,Positive
1,09/12/2024 05:16,BTC,Positive
1,08/12/2024 19:18,BTC,Positive
1,08/12/2024 19:47,BTC,Negative
2,08/12/2024 19:58,BTC,Negative
1,08/12/2024 20:01,BTC,Negative
1,08/12/2024 20:49,BTC,Negative
1,09/12/2024 07:38,BTC,Negative
3,08/12/2024 18:32,BTC,Negative
1,09/12/2024 03:05,BTC,Negative
2,08/12/2024 18:13,BTC,Positive
1,08/12/2024 18:25,BTC,Negative
1,08/12/2024 19:05,BTC,Negative
1,08/12/2024 17:53,BTC,Negative
1,08/12/2024 21:29,BTC,Positive
8,08/12/2024 18:05,BTC,Negative
3,08/12/2024 18:24,BTC,Positive
2,08/12/2024 17:59,BTC,Negative
28,08/12/2024 19:51,BTC,Negative
1,08/12/2024 21:54,BTC,Positive
0,09/12/2024 01:34,BTC,Negative
12,08/12/2024 20:11,BTC,Negative
41,08/12/2024 18:17,BTC,Negative
5,08/12/2024 18:58,BTC,Negative
4,08/12/2024 18:35,BTC,Positive
1,09/12/2024 02:51,BTC,Negative
1,09/12/2024 07:32,BTC,Negative
0,08/12/2024 21:41,BTC,Positive
2,08/12/2024 19:18,BTC,Negative
1,08/12/2024 20:01,BTC,Positive
1,08/12/2024 19:16,BTC,Negative
1,08/12/2024 19:17,BTC,Positive
3,08/12/2024 18:26,BTC,Negative
1,08/12/2024 18:59,BTC,Negative
4,08/12/2024 18:50,BTC,Negative
4,08/12/2024 19:16,BTC,Positive
1,09/12/2024 08:50,BTC,Negative
8,08/12/2024 19:35,BTC,Positive
1,09/12/2024 01:47,BTC,Positive
7,08/12/2024 20:08,BTC,Negative
2,08/12/2024 21:09,BTC,Negative
2,08/12/2024 23:11,BTC,Negative
9,08/12/2024 19:58,BTC,Negative
8,08/12/2024 18:33,BTC,Negative
14,08/12/2024 18:38,BTC,Negative
1,08/12/2024 20:05,BTC,Negative
1,08/12/2024 19:07,BTC,Negative
1,08/12/2024 21:10,BTC,Negative
-20,08/12/2024 18:05,BTC,Negative
6,08/12/2024 18:09,BTC,Negative
5,08/12/2024 18:25,BTC,Negative
1,08/12/2024 18:23,BTC,Negative
0,08/12/2024 18:46,BTC,Negative
-10,08/12/2024 18:06,BTC,Positive
2,08/12/2024 19:33,BTC,Negative
4,08/12/2024 19:27,BTC,Negative
3,08/12/2024 18:30,BTC,Negative
2,08/12/2024 18:32,BTC,Positive
1,08/12/2024 19:01,BTC,Negative
1,08/12/2024 20:06,BTC,Negative
2,08/12/2024 18:00,BTC,Positive
2,08/12/2024 20:40,BTC,Negative
0,08/12/2024 18:18,BTC,Positive
-1,08/12/2024 18:23,BTC,Positive
1,08/12/2024 19:22,BTC,Negative
0,09/12/2024 03:15,BTC,Positive
-3,08/12/2024 18:52,BTC,Negative
1,08/12/2024 18:06,BTC,Negative
17,08/12/2024 20:16,BTC,Negative
15,08/12/2024 20:56,BTC,Positive
5,08/12/2024 22:38,BTC,Negative
2,08/12/2024 20:20,BTC,Negative
3,08/12/2024 23:04,BTC,Negative
1,09/12/2024 05:52,BTC,Negative
2,08/12/2024 22:15,BTC,Negative
1,09/12/2024 02:17,BTC,Negative
1,09/12/2024 04:03,BTC,Negative
39,08/12/2024 18:29,BTC,Negative
